Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
1020      	575.9   	-5.49 	4    	27.3    	303     	4597.7      	4589.8      
1021      	575.6   	-5.51 	4    	27.5    	303     	4601.2      	4593.3      
1022      	575.3   	-5.53 	4    	27.7    	303     	4604.8      	4596.9      
1023      	575.1   	-5.55 	4    	28.0    	303     	4608.3      	4600.4      
1024      	574.8   	-5.57 	4    	28.2    	303     	4611.9      	4604.0      
1025      	574.6   	-5.59 	4    	28.5    	303     	4615.5      	4607.5      
1026      	574.3   	-5.62 	4    	28.7    	303     	4619.0      	4611.1      
1027      	574.0   	-5.64 	4    	28.9    	304     	4622.6      	4614.6      
1028      	573.8   	-5.66 	4    	29.2    	304     	4626.1      	4618.2      
1029      	573.5   	-5.68 	4    	29.4    	304     	4629.7      	4621.7      
1030      	573.3   	-5.69 	4    	29.7    	304     	4633.2      	4625.2      
1031      	573.0   	-5.71 	4    	29.9    	304     	4636.8      	4628.8      
1032      	572.7   	-5.72 	4    	30.1    	304     	4640.4      	4632.3      
1033      	572.5   	-5.74 	3    	30.4    	304     	4643.9      	4635.9      
1034      	572.2   	-5.75 	3    	30.6    	304     	4647.5      	4639.4      
1035      	572.0   	-5.77 	3    	30.8    	304     	4651.0      	4643.0      
1036      	571.7   	-5.78 	3    	31.1    	304     	4654.6      	4646.5      
1037      	571.4   	-5.80 	3    	31.3    	304     	4658.1      	4650.1      
1038      	571.2   	-5.81 	3    	31.6    	305     	4661.7      	4653.6      
1039      	570.9   	-5.83 	3    	31.8    	305     	4665.3      	4657.2      
1040      	570.7   	-5.84 	3    	32.0    	304     	4668.7      	4660.6      
1041      	570.5   	-5.86 	3    	32.3    	304     	4671.7      	4663.7      
1042      	570.2   	-5.87 	3    	32.5    	304     	4674.8      	4666.7      
1043      	570.0   	-5.89 	3    	32.8    	304     	4677.9      	4669.8      
1044      	569.8   	-5.90 	3    	33.0    	304     	4680.9      	4672.8      
1045      	569.6   	-5.91 	3    	33.2    	304     	4684.0      	4675.9      
1046      	569.3   	-5.92 	3    	33.5    	304     	4687.1      	4678.9      
1047      	569.1   	-5.93 	3    	33.7    	304     	4690.1      	4682.0      
1048      	568.9   	-5.94 	3    	34.0    	304     	4693.2      	4685.1      
1049      	568.7   	-5.94 	3    	34.2    	304     	4696.3      	4688.1      
1050      	568.4   	-5.95 	3    	34.4    	304     	4699.3      	4691.2      
1051      	568.2   	-5.96 	3    	34.7    	304     	4702.4      	4694.2      
1052      	568.0   	-5.96 	3    	34.9    	304     	4705.4      	4697.3      
1053      	567.8   	-5.97 	3    	35.2    	304     	4708.5      	4700.3      
1054      	567.6   	-5.97 	3    	35.4    	304     	4711.6      	4703.4      
1055      	567.3   	-5.98 	3    	35.6    	304     	4714.6      	4706.5      
1056      	567.1   	-5.99 	3    	35.9    	304     	4717.7      	4709.5      
1057      	566.9   	-5.99 	3    	36.1    	304     	4720.8      	4712.6      
1058      	566.7   	-6.00 	3    	36.3    	304     	4723.8      	4715.6      
1059      	566.5   	-6.01 	3    	36.6    	304     	4726.9      	4718.7      
1060      	566.2   	-6.01 	3    	36.6    	304     	4730.0      	4721.7      
1061      	566.0   	-6.02 	4    	36.7    	304     	4733.0      	4724.8      
1062      	565.8   	-6.02 	4    	36.7    	304     	4736.1      	4727.8      
1063      	565.6   	-6.02 	4    	36.8    	304     	4739.2      	4730.9      
1064      	565.3   	-6.02 	4    	36.8    	304     	4742.2      	4734.0      
1065      	565.1   	-6.02 	4    	36.8    	305     	4745.3      	4737.0      
1066      	564.9   	-6.01 	4    	36.9    	305     	4748.3      	4740.1      
1067      	564.7   	-6.01 	4    	36.9    	305     	4751.4      	4743.1      
1068      	564.5   	-6.01 	4    	37.0    	305     	4754.5      	4746.2      
1069      	564.3   	-6.01 	4    	37.0    	305     	4757.5      	4749.2      
1070      	564.1   	-6.01 	4    	37.1    	305     	4760.6      	4752.3      
1071      	563.9   	-6.00 	4    	37.1    	305     	4763.1      	4754.8      
1072      	563.7   	-6.00 	5    	37.2    	305     	4765.6      	4757.3      
1073      	563.5   	-6.00 	5    	37.2    	305     	4768.0      	4759.7      
1074      	563.3   	-6.00 	5    	37.3    	305     	4770.4      	4762.1      
1075      	563.1   	-6.00 	5    	37.3    	306     	4772.9      	4764.5      
1076      	563.0   	-6.00 	5    	37.3    	306     	4775.3      	4767.0      
1077      	562.8   	-6.00 	5    	37.4    	306     	4777.7      	4769.4      
1078      	562.6   	-6.01 	6    	37.4    	306     	4780.2      	4771.8      
1079      	562.4   	-6.03 	6    	37.5    	306     	4782.6      	4774.2      
1080      	562.3   	-6.04 	6    	37.5    	306     	4785.0      	4776.7      
1081      	562.1   	-6.06 	6    	37.5    	306     	4787.4      	4779.1      
1082      	561.9   	-6.07 	6    	37.5    	306     	4789.9      	4781.5      
1083      	561.7   	-6.09 	7    	37.5    	306     	4792.3      	4783.9      
1084      	561.6   	-6.11 	7    	37.5    	306     	4794.7      	4786.4      
1085      	561.4   	-6.12 	7    	37.5    	306     	4797.2      	4788.8      
1086      	561.2   	-6.14 	7    	37.5    	306     	4799.6      	4791.2      
1087      	561.0   	-6.15 	7    	37.5    	306     	4802.0      	4793.6      
1088      	560.9   	-6.17 	7    	37.5    	306     	4804.5      	4796.1      
1089      	560.7   	-6.18 	7    	37.5    	306     	4806.9      	4798.5      
1090      	560.5   	-6.20 	7    	37.5    	306     	4809.3      	4800.9      
1091      	560.4   	-6.21 	8    	37.5    	306     	4811.8      	4803.3      
1092      	560.2   	-6.23 	8    	37.5    	306     	4814.2      	4805.7      
1093      	560.0   	-6.25 	8    	37.5    	307     	4816.6      	4808.2      
1094      	559.8   	-6.26 	8    	37.5    	307     	4819.0      	4810.6      
1095      	559.7   	-6.28 	8    	37.5    	307     	4821.5      	4813.0      
1096      	559.5   	-6.29 	8    	37.5    	307     	4823.9      	4815.4      
1097      	559.3   	-6.31 	8    	37.5    	307     	4826.3      	4817.9      
1098      	559.1   	-6.32 	8    	37.5    	307     	4828.8      	4820.3      
1099      	559.0   	-6.34 	8    	37.5    	307     	4831.2      	4822.7      
1100      	558.8   	-6.35 	8    	37.4    	307     	4833.6      	4825.1      
1101      	558.6   	-6.37 	8    	37.3    	307     	4835.9      	4827.4      
1102      	558.5   	-6.38 	8    	37.1    	307     	4838.2      	4829.7      
1103      	558.3   	-6.40 	9    	37.0    	307     	4840.4      	4831.9      
1104      	558.1   	-6.41 	9    	36.8    	307     	4842.7      	4834.2      
1105      	558.0   	-6.43 	9    	36.6    	307     	4844.9      	4836.4      
1106      	557.8   	-6.44 	9    	36.5    	307     	4847.2      	4838.7      
1107      	557.7   	-6.46 	9    	36.3    	307     	4849.5      	4840.9      
1108      	557.5   	-6.47 	9    	36.2    	307     	4851.7      	4843.2      
1109      	557.3   	-6.49 	9    	36.0    	307     	4854.0      	4845.4      
1110      	557.2   	-6.50 	9    	35.9    	306     	4856.2      	4847.7      
1111      	557.0   	-6.51 	9    	35.7    	306     	4858.5      	4849.9      
1112      	556.9   	-6.52 	9    	35.6    	306     	4860.7      	4852.2      
1113      	556.7   	-6.53 	10   	35.4    	306     	4863.0      	4854.4      
1114      	556.5   	-6.54 	10   	35.2    	306     	4865.3      	4856.7      
1115      	556.4   	-6.56 	10   	35.1    	306     	4867.5      	4858.9      
1116      	556.2   	-6.57 	10   	34.9    	306     	4869.8      	4861.2      
1117      	556.1   	-6.58 	10   	34.8    	306     	4872.0      	4863.4      
1118      	555.9   	-6.59 	10   	34.6    	306     	4874.3      	4865.7      
1119      	555.7   	-6.60 	10   	34.5    	306     	4876.5      	4867.9      
1120      	555.6   	-6.61 	10   	34.4    	306     	4878.8      	4870.2      
1121      	555.4   	-6.63 	11   	34.4    	306     	4881.0      	4872.4      
1122      	555.3   	-6.64 	11   	34.5    	306     	4883.3      	4874.7      
1123      	555.1   	-6.65 	11   	34.5    	306     	4885.6      	4876.9      
1124      	554.9   	-6.66 	11   	34.6    	306     	4887.8      	4879.2      
1125      	554.8   	-6.67 	11   	34.6    	306     	4890.1      	4881.4      
1126      	554.6   	-6.69 	11   	34.7    	306     	4892.3      	4883.7      
1127      	554.5   	-6.70 	11   	34.8    	306     	4894.6      	4885.9      
1128      	554.3   	-6.71 	11   	34.8    	306     	4896.8      	4888.2      
1129      	554.1   	-6.73 	11   	34.9    	306     	4899.1      	4890.4      
1130      	554.0   	-6.74 	11   	34.9    	306     	4901.4      	4892.7      
1131      	553.8   	-6.76 	11   	35.0    	306     	4903.6      	4894.9      
1132      	553.7   	-6.77 	11   	35.0    	306     	4905.9      	4897.2      
1133      	553.5   	-6.78 	11   	35.1    	306     	4908.1      	4899.4      
1134      	553.3   	-6.80 	11   	35.1    	306     	4910.4      	4901.7      
1135      	553.2   	-6.81 	11   	35.2    	306     	4912.6      	4903.9      
1136      	553.0   	-6.83 	11   	35.2    	306     	4914.9      	4906.2      
1137      	552.9   	-6.84 	11   	35.3    	306     	4917.1      	4908.4      
1138      	552.7   	-6.85 	11   	35.3    	306     	4919.4      	4910.7      
1139      	552.5   	-6.87 	11   	35.4    	306     	4921.6      	4912.9      
1140      	552.4   	-6.88 	11   	35.5    	306     	4923.9      	4915.2      
1141      	552.2   	-6.90 	11   	35.5    	306     	4926.1      	4917.4      
1142      	552.1   	-6.91 	11   	35.6    	306     	4928.4      	4919.7      
1143      	551.9   	-6.93 	11   	35.7    	305     	4930.6      	4921.9      
1144      	551.7   	-6.94 	11   	35.9    	305     	4932.9      	4924.2      
1145      	551.6   	-6.95 	11   	36.0    	305     	4935.1      	4926.4      
1146      	551.4   	-6.97 	11   	36.1    	305     	4937.4      	4928.6      
1147      	551.3   	-6.98 	11   	36.2    	305     	4939.6      	4930.9      
1148      	551.1   	-7.00 	11   	36.3    	305     	4941.9      	4933.1      
1149      	550.9   	-7.01 	11   	36.4    	305     	4944.2      	4935.4      
1150      	550.8   	-7.03 	11   	36.5    	305     	4946.4      	4937.6      
1151      	550.6   	-7.04 	11   	36.7    	305     	4948.7      	4939.9      
1152      	550.5   	-7.06 	11   	36.8    	305     	4950.9      	4942.1      
1153      	550.3   	-7.07 	10   	36.9    	304     	4953.2      	4944.4      
1154      	550.2   	-7.08 	10   	37.0    	304     	4955.4      	4946.6      
1155      	550.0   	-7.10 	10   	37.1    	304     	4957.7      	4948.9      
1156      	549.8   	-7.11 	10   	37.2    	304     	4959.9      	4951.1      
1157      	549.7   	-7.13 	10   	37.3    	304     	4962.2      	4953.4      
1158      	549.5   	-7.14 	10   	37.4    	304     	4964.4      	4955.6      
1159      	549.4   	-7.14 	10   	37.6    	304     	4966.7      	4957.9      
1160      	549.2   	-7.15 	10   	37.7    	304     	4968.9      	4960.1      
1161      	549.0   	-7.16 	10   	37.8    	304     	4971.2      	4962.4      
1162      	548.9   	-7.16 	10   	38.0    	304     	4973.5      	4964.7      
1163      	548.7   	-7.17 	10   	38.3    	304     	4975.9      	4967.0      
1164      	548.6   	-7.18 	10   	38.5    	303     	4978.2      	4969.3      
1165      	548.4   	-7.18 	10   	38.8    	303     	4980.5      	4971.6      
1166      	548.2   	-7.19 	9    	39.0    	303     	4982.8      	4974.0      
1167      	548.1   	-7.19 	9    	39.3    	303     	4985.2      	4976.3      
1168      	547.9   	-7.20 	9    	39.6    	303     	4987.5      	4978.6      
1169      	547.7   	-7.21 	9    	39.8    	303     	4989.8      	4980.9      
1170      	547.6   	-7.21 	9    	40.1    	303     	4992.1      	4983.2      
1171      	547.4   	-7.22 	9    	40.3    	303     	4994.5      	4985.6      
1172      	547.2   	-7.23 	9    	40.6    	303     	4996.8      	4987.9      
1173      	547.1   	-7.23 	9    	40.8    	302     	4999.1      	4990.2      
1174      	546.9   	-7.23 	8    	41.1    	302     	5001.4      	4992.5      
1175      	546.8   	-7.23 	8    	41.3    	302     	5003.8      	4994.8      
1176      	546.6   	-7.23 	8    	41.6    	302     	5006.1      	4997.2      
1177      	546.4   	-7.23 	8    	41.9    	302     	5008.4      	4999.5      
1178      	546.3   	-7.23 	8    	42.1    	302     	5010.7      	5001.8      
1179      	546.1   	-7.22 	8    	42.4    	302     	5013.1      	5004.1      
1180      	545.9   	-7.22 	7    	42.6    	302     	5015.4      	5006.4      
1181      	545.8   	-7.22 	7    	42.9    	302     	5017.7      	5008.8      
1182      	545.6   	-7.22 	7    	43.1    	302     	5020.0      	5011.1      
1183      	545.5   	-7.22 	7    	43.3    	302     	5022.4      	5013.4      
1184      	545.3   	-7.21 	7    	43.5    	301     	5024.7      	5015.7      
1185      	545.1   	-7.21 	6    	43.7    	301     	5027.0      	5018.0      
1186      	545.0   	-7.21 	6    	43.9    	301     	5029.3      	5020.4      
1187      	544.8   	-7.21 	6    	44.1    	301     	5031.7      	5022.7      
1188      	544.6   	-7.21 	6    	44.3    	301     	5034.0      	5025.0      
1189      	544.5   	-7.20 	6    	44.4    	301     	5036.3      	5027.3      
1190      	544.3   	-7.19 	5    	44.6    	301     	5038.6      	5029.6      
1191      	544.2   	-7.17 	5    	44.8    	301     	5041.0      	5032.0      
1192      	544.0   	-7.14 	5    	45.0    	301     	5043.3      	5034.3      
1193      	543.8   	-7.11 	5    	45.2    	301     	5045.7      	5036.6      
1194      	543.7   	-7.08 	5    	45.4    	301     	5048.0      	5039.0      
1195      	543.5   	-7.06 	4    	45.6    	301     	5050.4      	5041.3      
1196      	543.3   	-7.03 	4    	45.8    	301     	5052.7      	5043.7      
1197      	543.2   	-7.00 	4    	46.0    	300     	5055.1      	5046.0      
1198      	543.0   	-6.97 	4    	46.2    	300     	5057.4      	5048.4      
1199      	542.8   	-6.95 	4    	46.4    	300     	5059.8      	5050.7      
1200      	542.7   	-6.92 	4    	46.5    	300     	5062.1      	5053.1      
1201      	542.5   	-6.89 	4    	46.7    	300     	5064.5      	5055.4      
1202      	542.4   	-6.86 	4    	46.9    	300     	5066.8      	5057.7      
1203      	542.2   	-6.83 	3    	47.1    	300     	5069.2      	5060.1      
1204      	542.0   	-6.81 	3    	47.2    	300     	5071.5      	5062.4      
1205      	541.9   	-6.78 	3    	47.3    	300     	5073.9      	5064.8      
1206      	541.7   	-6.75 	3    	47.4    	300     	5076.2      	5067.1      
1207      	541.5   	-6.74 	3    	47.6    	300     	5078.6      	5069.5      
1208      	541.4   	-6.73 	3    	47.7    	300     	5080.9      	5071.8      
1209      	541.2   	-6.71 	3    	47.8    	301     	5083.3      	5074.2      
1210      	541.1   	-6.70 	2    	48.0    	301     	5085.6      	5076.5      
1211      	540.9   	-6.68 	2    	48.1    	301     	5088.0      	5078.9      
1212      	540.7   	-6.67 	2    	48.2    	301     	5090.3      	5081.2      
1213      	540.6   	-6.66 	2    	48.3    	301     	5092.7      	5083.5      
1214      	540.4   	-6.64 	2    	48.5    	301     	5095.0      	5085.9      
1215      	540.2   	-6.63 	2    	48.6    	301     	5097.4      	5088.2      
1216      	540.1   	-6.61 	2    	48.7    	301     	5099.7      	5090.6      
1217      	539.9   	-6.60 	2    	48.8    	301     	5102.1      	5092.9      
1218      	539.8   	-6.59 	2    	49.0    	301     	5104.5      	5095.3      
1219      	539.6   	-6.57 	2    	49.1    	301     	5106.8      	5097.6      
1220      	539.4   	-6.56 	2    	49.2    	301     	5109.2      	5100.0      
1221      	539.2   	-6.55 	2    	49.4    	301     	5111.5      	5102.3      
1222      	539.0   	-6.53 	2    	49.5    	301     	5114.6      	5105.4      
1223      	538.8   	-6.55 	2    	49.6    	301     	5117.9      	5108.7      
1224      	538.6   	-6.57 	2    	49.6    	301     	5121.2      	5111.9      
1225      	538.4   	-6.60 	2    	49.6    	301     	5124.4      	5115.2      
1226      	538.2   	-6.62 	2    	49.6    	301     	5127.7      	5118.5      
1227      	537.9   	-6.64 	2    	49.6    	301     	5131.0      	5121.7      
