Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
396       	790.7   	8.04  	11   	23.2    	320     	2025.8      	2023.2      
397       	790.3   	8.06  	10   	23.1    	319     	2030.7      	2028.0      
398       	789.8   	8.08  	10   	22.9    	319     	2035.6      	2032.9      
399       	789.3   	8.10  	10   	22.8    	318     	2040.4      	2037.7      
400       	788.9   	8.12  	10   	22.8    	318     	2045.3      	2042.6      
401       	788.4   	8.14  	9    	23.0    	318     	2050.1      	2047.4      
402       	788.0   	8.16  	9    	23.1    	318     	2055.0      	2052.3      
403       	787.5   	8.18  	9    	23.2    	319     	2059.8      	2057.1      
404       	787.0   	8.20  	9    	23.3    	319     	2064.7      	2062.0      
405       	786.5   	8.22  	9    	23.4    	319     	2069.5      	2066.8      
406       	786.0   	8.24  	9    	23.5    	319     	2074.4      	2071.7      
407       	785.6   	8.26  	9    	23.6    	319     	2079.7      	2076.9      
408       	785.1   	8.28  	9    	23.8    	319     	2084.9      	2082.2      
409       	784.6   	8.30  	9    	23.9    	319     	2090.2      	2087.4      
410       	784.1   	8.31  	9    	24.0    	319     	2095.5      	2092.7      
411       	783.6   	8.33  	9    	24.1    	320     	2100.7      	2097.9      
412       	783.1   	8.34  	9    	24.2    	320     	2106.0      	2103.2      
413       	782.6   	8.35  	9    	24.3    	320     	2111.2      	2108.4      
414       	782.1   	8.36  	9    	24.5    	320     	2116.5      	2113.7      
415       	781.6   	8.37  	9    	24.6    	320     	2121.7      	2118.9      
416       	781.1   	8.38  	10   	24.7    	320     	2127.0      	2124.1      
417       	780.6   	8.39  	10   	24.8    	320     	2132.2      	2129.4      
418       	780.1   	8.40  	10   	24.9    	320     	2137.5      	2134.6      
419       	779.6   	8.41  	10   	25.0    	321     	2142.7      	2139.9      
420       	779.1   	8.42  	10   	25.1    	321     	2148.0      	2145.1      
421       	778.6   	8.43  	10   	25.0    	320     	2153.2      	2150.4      
422       	778.1   	8.44  	10   	24.8    	320     	2158.5      	2155.6      
423       	777.6   	8.45  	10   	24.7    	319     	2163.8      	2160.9      
424       	777.1   	8.47  	10   	24.5    	319     	2169.0      	2166.1      
425       	776.6   	8.47  	10   	24.4    	319     	2174.3      	2171.3      
426       	776.2   	8.45  	10   	24.2    	318     	2179.5      	2176.6      
427       	775.7   	8.43  	10   	24.1    	318     	2184.8      	2181.8      
428       	775.2   	8.41  	10   	23.9    	317     	2190.0      	2187.1      
429       	774.7   	8.38  	10   	23.8    	317     	2195.3      	2192.3      
430       	774.2   	8.36  	10   	23.6    	316     	2200.5      	2197.6      
431       	773.7   	8.34  	10   	23.5    	316     	2205.8      	2202.8      
432       	773.2   	8.31  	10   	23.4    	315     	2211.0      	2208.1      
433       	772.7   	8.29  	10   	23.2    	315     	2216.3      	2213.3      
434       	772.2   	8.27  	10   	23.1    	314     	2221.5      	2218.6      
435       	771.7   	8.24  	10   	23.0    	314     	2226.8      	2223.8      
436       	771.2   	8.22  	10   	22.8    	313     	2232.1      	2229.0      
437       	770.7   	8.20  	10   	22.7    	313     	2237.7      	2234.6      
438       	770.2   	8.17  	10   	22.6    	312     	2243.5      	2240.5      
439       	769.6   	8.15  	10   	22.4    	312     	2249.3      	2246.3      
440       	769.1   	8.13  	10   	22.3    	311     	2255.2      	2252.1      
441       	768.5   	8.10  	10   	22.2    	311     	2261.0      	2257.9      
442       	768.0   	8.07  	10   	22.2    	311     	2266.8      	2263.8      
443       	767.4   	8.03  	10   	22.1    	310     	2272.7      	2269.6      
444       	766.9   	8.00  	10   	22.0    	310     	2278.5      	2275.4      
445       	766.4   	7.96  	9    	21.9    	310     	2284.3      	2281.2      
446       	765.8   	7.93  	9    	21.9    	309     	2290.2      	2287.1      
447       	765.3   	7.89  	9    	21.8    	309     	2296.0      	2292.9      
448       	764.7   	7.86  	9    	21.7    	309     	2301.9      	2298.7      
449       	764.2   	7.82  	9    	21.7    	308     	2307.7      	2304.5      
450       	763.7   	7.79  	9    	21.6    	308     	2313.5      	2310.4      
451       	763.1   	7.75  	9    	21.5    	307     	2319.4      	2316.2      
452       	762.6   	7.71  	9    	21.5    	307     	2325.2      	2322.0      
453       	762.0   	7.68  	9    	21.4    	307     	2331.0      	2327.8      
454       	761.5   	7.64  	9    	21.3    	306     	2336.9      	2333.7      
455       	761.0   	7.61  	9    	21.3    	306     	2342.7      	2339.5      
456       	760.4   	7.57  	9    	21.2    	306     	2348.5      	2345.3      
457       	759.9   	7.54  	9    	21.2    	305     	2354.4      	2351.2      
458       	759.3   	7.48  	9    	21.1    	305     	2360.2      	2357.0      
459       	758.8   	7.42  	9    	21.0    	304     	2366.0      	2362.8      
460       	758.3   	7.37  	9    	21.0    	304     	2371.9      	2368.6      
461       	757.7   	7.31  	9    	21.0    	304     	2377.7      	2374.5      
462       	757.2   	7.25  	9    	21.0    	304     	2383.6      	2380.3      
463       	756.6   	7.19  	9    	21.0    	304     	2389.4      	2386.1      
464       	756.1   	7.13  	9    	21.0    	304     	2395.2      	2391.9      
465       	755.6   	7.07  	9    	21.0    	304     	2401.1      	2397.8      
466       	755.0   	7.02  	9    	21.0    	304     	2406.9      	2403.6      
467       	754.5   	6.96  	9    	21.0    	304     	2412.8      	2409.4      
468       	753.9   	6.90  	9    	21.0    	304     	2418.9      	2415.5      
469       	753.4   	6.84  	9    	21.1    	303     	2425.0      	2421.7      
470       	752.8   	6.78  	9    	21.1    	303     	2431.1      	2427.8      
471       	752.3   	6.72  	9    	21.1    	303     	2437.2      	2433.9      
472       	751.7   	6.67  	9    	21.1    	303     	2443.4      	2440.0      
473       	751.1   	6.61  	9    	21.1    	303     	2449.5      	2446.1      
474       	750.6   	6.56  	9    	21.1    	303     	2455.6      	2452.2      
475       	750.0   	6.51  	9    	21.1    	303     	2461.7      	2458.3      
476       	749.5   	6.46  	9    	21.1    	303     	2467.9      	2464.4      
477       	748.9   	6.42  	9    	21.1    	303     	2474.0      	2470.5      
478       	748.3   	6.37  	9    	21.2    	303     	2480.1      	2476.7      
479       	747.8   	6.32  	9    	21.2    	303     	2486.2      	2482.8      
480       	747.2   	6.28  	9    	21.2    	303     	2492.3      	2488.9      
481       	746.7   	6.23  	9    	21.2    	303     	2498.5      	2495.0      
482       	746.1   	6.19  	9    	21.3    	303     	2504.6      	2501.1      
483       	745.5   	6.14  	9    	21.4    	303     	2510.7      	2507.2      
484       	745.0   	6.09  	9    	21.5    	302     	2516.8      	2513.3      
485       	744.4   	6.05  	9    	21.6    	302     	2522.9      	2519.4      
486       	743.9   	6.00  	9    	21.7    	302     	2529.1      	2525.5      
487       	743.3   	5.95  	9    	21.9    	302     	2535.2      	2531.7      
488       	742.8   	5.91  	9    	22.0    	302     	2541.3      	2537.8      
489       	742.2   	5.86  	9    	22.1    	302     	2547.4      	2543.9      
490       	741.7   	5.81  	9    	22.2    	301     	2553.6      	2550.0      
491       	741.1   	5.77  	9    	22.4    	301     	2559.7      	2556.1      
492       	740.5   	5.72  	9    	22.5    	301     	2565.8      	2562.2      
493       	740.0   	5.67  	9    	22.6    	301     	2571.9      	2568.3      
494       	739.4   	5.62  	9    	22.7    	301     	2578.0      	2574.4      
495       	738.9   	5.58  	8    	22.9    	301     	2584.2      	2580.5      
496       	738.3   	5.53  	8    	23.0    	300     	2590.3      	2586.6      
497       	737.8   	5.48  	8    	23.1    	300     	2596.4      	2592.8      
498       	737.2   	5.43  	8    	23.2    	300     	2602.5      	2598.8      
499       	736.7   	5.39  	8    	23.4    	300     	2608.6      	2604.9      
500       	736.1   	5.34  	8    	23.5    	300     	2614.7      	2611.0      
501       	735.6   	5.29  	8    	23.6    	300     	2620.8      	2617.1      
502       	735.0   	5.24  	8    	23.7    	300     	2626.9      	2623.2      
503       	734.5   	5.20  	8    	23.7    	300     	2633.0      	2629.3      
504       	733.9   	5.15  	8    	23.6    	300     	2639.1      	2635.4      
505       	733.4   	5.10  	8    	23.5    	300     	2645.2      	2641.4      
506       	732.8   	5.05  	8    	23.4    	300     	2651.3      	2647.5      
507       	732.3   	5.00  	8    	23.3    	300     	2657.4      	2653.6      
508       	731.7   	4.95  	8    	23.2    	300     	2663.5      	2659.7      
509       	731.2   	4.90  	8    	23.1    	300     	2669.6      	2665.8      
510       	730.7   	4.85  	8    	23.0    	300     	2675.7      	2671.9      
511       	730.1   	4.80  	8    	22.9    	300     	2681.8      	2678.0      
512       	729.6   	4.75  	8    	22.8    	300     	2687.9      	2684.0      
513       	729.0   	4.69  	8    	22.7    	301     	2693.9      	2690.1      
514       	728.5   	4.64  	8    	22.6    	301     	2700.0      	2696.2      
515       	727.9   	4.59  	8    	22.5    	301     	2706.1      	2702.3      
516       	727.4   	4.54  	8    	22.4    	301     	2712.2      	2708.4      
517       	726.8   	4.49  	8    	22.4    	301     	2718.3      	2714.5      
518       	726.3   	4.44  	8    	22.3    	301     	2724.4      	2720.5      
519       	725.7   	4.39  	8    	22.2    	301     	2730.5      	2726.6      
520       	725.2   	4.34  	8    	22.1    	301     	2736.6      	2732.7      
521       	724.7   	4.29  	8    	22.0    	301     	2742.7      	2738.8      
522       	724.1   	4.23  	8    	21.9    	302     	2748.8      	2744.9      
523       	723.6   	4.18  	8    	21.8    	302     	2754.9      	2751.0      
524       	723.1   	4.13  	8    	22.0    	301     	2761.0      	2757.1      
525       	722.5   	4.08  	8    	22.2    	301     	2767.1      	2763.1      
526       	722.0   	4.03  	8    	22.4    	301     	2773.2      	2769.2      
527       	721.5   	3.97  	8    	22.6    	301     	2779.3      	2775.3      
528       	720.9   	3.92  	8    	22.8    	301     	2784.8      	2780.8      
529       	720.4   	3.87  	8    	23.0    	301     	2790.4      	2786.4      
530       	719.9   	3.82  	8    	23.2    	301     	2796.0      	2792.0      
531       	719.4   	3.77  	8    	23.4    	300     	2801.6      	2797.6      
532       	718.9   	3.71  	8    	23.6    	300     	2807.2      	2803.1      
533       	718.4   	3.66  	8    	23.8    	300     	2812.7      	2808.7      
534       	718.0   	3.61  	8    	24.0    	300     	2818.3      	2814.3      
535       	717.5   	3.56  	8    	24.2    	300     	2823.9      	2819.8      
536       	717.0   	3.51  	8    	24.4    	300     	2829.5      	2825.4      
537       	716.5   	3.45  	8    	24.6    	300     	2835.1      	2831.0      
538       	716.0   	3.40  	8    	24.8    	300     	2840.7      	2836.6      
539       	715.5   	3.35  	8    	25.0    	299     	2846.2      	2842.1      
540       	715.0   	3.30  	8    	25.2    	299     	2851.8      	2847.7      
541       	714.5   	3.25  	8    	25.4    	299     	2857.4      	2853.3      
542       	714.0   	3.20  	8    	25.6    	299     	2863.0      	2858.8      
543       	713.5   	3.15  	8    	25.8    	299     	2868.6      	2864.4      
544       	713.0   	3.10  	8    	25.7    	299     	2874.1      	2870.0      
545       	712.5   	3.04  	8    	25.7    	299     	2879.7      	2875.5      
546       	712.0   	2.99  	8    	25.6    	299     	2885.3      	2881.1      
547       	711.6   	2.94  	8    	25.5    	298     	2890.9      	2886.7      
548       	711.1   	2.89  	8    	25.4    	298     	2896.5      	2892.3      
549       	710.6   	2.84  	8    	25.4    	298     	2902.1      	2897.8      
550       	710.1   	2.79  	8    	25.3    	298     	2907.6      	2903.4      
551       	709.6   	2.74  	8    	25.2    	298     	2913.2      	2909.0      
552       	709.1   	2.69  	8    	25.1    	298     	2918.8      	2914.5      
553       	708.6   	2.63  	8    	25.0    	298     	2924.4      	2920.1      
554       	708.1   	2.58  	8    	25.0    	297     	2930.0      	2925.7      
555       	707.7   	2.53  	8    	24.9    	297     	2935.5      	2931.3      
556       	707.2   	2.48  	8    	24.8    	297     	2941.1      	2936.8      
557       	706.7   	2.43  	8    	24.7    	297     	2946.7      	2942.4      
558       	706.2   	2.38  	8    	24.7    	297     	2951.8      	2947.5      
559       	705.8   	2.32  	8    	24.6    	297     	2957.0      	2952.7      
560       	705.3   	2.27  	9    	24.5    	296     	2962.2      	2957.8      
561       	704.9   	2.22  	9    	24.4    	296     	2967.3      	2963.0      
562       	704.4   	2.17  	9    	24.4    	296     	2972.5      	2968.2      
563       	704.0   	2.12  	9    	24.3    	296     	2977.7      	2973.3      
564       	703.5   	2.07  	9    	24.5    	296     	2982.9      	2978.5      
565       	703.1   	2.01  	9    	24.9    	295     	2988.0      	2983.6      
566       	702.6   	1.96  	9    	25.2    	295     	2993.2      	2988.8      
567       	702.2   	1.91  	8    	25.6    	295     	2998.4      	2994.0      
568       	701.7   	1.86  	8    	26.0    	294     	3003.5      	2999.1      
569       	701.3   	1.81  	8    	26.4    	294     	3008.7      	3004.3      
570       	700.8   	1.75  	8    	26.7    	294     	3013.9      	3009.4      
571       	700.4   	1.74  	8    	27.1    	293     	3019.1      	3014.6      
572       	699.9   	1.74  	8    	27.5    	293     	3024.2      	3019.8      
573       	699.5   	1.73  	8    	27.9    	293     	3029.4      	3024.9      
574       	699.0   	1.72  	8    	28.3    	293     	3034.6      	3030.1      
575       	698.6   	1.72  	8    	28.7    	292     	3039.7      	3035.2      
576       	698.1   	1.71  	8    	29.0    	292     	3044.9      	3040.4      
577       	697.7   	1.71  	8    	29.4    	292     	3050.1      	3045.6      
578       	697.2   	1.70  	8    	29.8    	292     	3055.2      	3050.7      
579       	696.8   	1.69  	8    	30.2    	291     	3060.4      	3055.9      
580       	696.3   	1.69  	8    	30.6    	291     	3065.6      	3061.1      
581       	695.9   	1.68  	8    	31.0    	291     	3070.8      	3066.2      
582       	695.4   	1.68  	8    	31.4    	291     	3075.9      	3071.4      
583       	695.0   	1.67  	8    	31.7    	290     	3081.1      	3076.5      
