Time [sec]	P [h Pa]	T [°C]	U [%]	Wsp [kn]	Wdir [°]	Altitude [m]	Geo Pot [m']
3540      	157.3   	-64.09	11   	39.4    	276     	13541.7     	13499.4     
3541      	157.2   	-64.08	11   	39.3    	276     	13545.7     	13503.4     
3542      	157.1   	-64.05	11   	39.2    	275     	13549.6     	13507.4     
3543      	157.0   	-64.03	11   	39.1    	274     	13553.6     	13511.4     
3544      	156.9   	-64.00	11   	39.0    	274     	13557.6     	13515.3     
3545      	156.8   	-63.98	11   	38.9    	273     	13561.6     	13519.3     
3546      	156.7   	-63.96	11   	38.8    	273     	13565.6     	13523.3     
3547      	156.6   	-63.93	11   	38.7    	272     	13569.6     	13527.3     
3548      	156.5   	-63.91	11   	38.6    	272     	13573.6     	13531.2     
3549      	156.4   	-63.88	11   	38.6    	271     	13577.6     	13535.2     
3550      	156.3   	-63.86	11   	38.5    	270     	13581.6     	13539.2     
3551      	156.2   	-63.83	11   	38.5    	270     	13585.6     	13543.1     
3552      	156.1   	-63.81	11   	39.0    	270     	13589.6     	13547.1     
3553      	156.0   	-63.79	12   	39.6    	271     	13593.6     	13551.1     
3554      	155.9   	-63.76	12   	40.1    	271     	13597.6     	13555.1     
3555      	155.8   	-63.74	12   	40.6    	272     	13601.6     	13559.0     
3556      	155.7   	-63.71	12   	41.2    	272     	13605.6     	13563.0     
3557      	155.6   	-63.69	12   	41.7    	272     	13609.6     	13567.0     
3558      	155.5   	-63.66	12   	42.2    	273     	13613.6     	13571.0     
3559      	155.4   	-63.64	12   	42.8    	273     	13617.6     	13575.0     
3560      	155.3   	-63.64	12   	43.3    	274     	13621.6     	13578.9     
3561      	155.2   	-63.63	12   	43.9    	274     	13625.6     	13582.9     
3562      	155.1   	-63.63	12   	44.4    	274     	13629.6     	13586.9     
3563      	155.0   	-63.63	12   	45.0    	275     	13633.6     	13590.9     
3564      	154.9   	-63.63	12   	45.5    	275     	13637.6     	13594.8     
3565      	154.8   	-63.62	12   	46.1    	275     	13641.5     	13598.8     
3566      	154.7   	-63.62	12   	46.6    	276     	13645.5     	13602.8     
3567      	154.6   	-63.62	12   	47.1    	276     	13649.5     	13606.8     
3568      	154.5   	-63.62	12   	47.2    	276     	13653.5     	13610.7     
3569      	154.4   	-63.62	12   	47.3    	275     	13657.5     	13614.7     
3570      	154.3   	-63.61	12   	47.4    	275     	13661.5     	13618.7     
3571      	154.2   	-63.61	12   	47.5    	275     	13665.5     	13622.7     
3572      	154.1   	-63.61	12   	47.7    	275     	13669.5     	13626.6     
3573      	154.0   	-63.61	12   	47.8    	275     	13673.5     	13630.6     
3574      	153.9   	-63.61	12   	47.9    	274     	13677.5     	13634.6     
3575      	153.8   	-63.60	12   	48.0    	274     	13681.5     	13638.6     
3576      	153.7   	-63.62	12   	48.1    	274     	13685.5     	13642.5     
3577      	153.6   	-63.65	12   	48.2    	274     	13689.4     	13646.4     
3578      	153.5   	-63.67	12   	48.3    	274     	13693.3     	13650.3     
3579      	153.4   	-63.70	12   	48.4    	273     	13697.3     	13654.2     
3580      	153.3   	-63.72	12   	48.6    	273     	13701.2     	13658.1     
3581      	153.2   	-63.74	12   	48.7    	273     	13705.1     	13662.0     
3582      	153.1   	-63.77	12   	48.8    	273     	13709.0     	13665.9     
3583      	153.0   	-63.79	12   	48.9    	273     	13712.9     	13669.8     
3584      	152.9   	-63.82	12   	49.0    	272     	13716.8     	13673.7     
3585      	152.8   	-63.84	12   	49.1    	272     	13720.7     	13677.6     
3586      	152.7   	-63.86	12   	49.3    	272     	13724.6     	13681.5     
3587      	152.6   	-63.89	12   	49.4    	272     	13728.6     	13685.4     
3588      	152.5   	-63.91	12   	49.5    	272     	13732.5     	13689.2     
3589      	152.4   	-63.94	11   	49.6    	271     	13736.4     	13693.1     
3590      	152.3   	-63.96	11   	49.8    	271     	13740.3     	13697.0     
3591      	152.2   	-63.98	11   	49.9    	271     	13744.2     	13700.9     
3592      	152.1   	-64.01	11   	50.0    	271     	13748.1     	13704.8     
3593      	152.0   	-64.02	11   	50.1    	271     	13752.0     	13708.7     
3594      	151.9   	-64.04	11   	50.2    	271     	13755.9     	13712.6     
3595      	151.8   	-64.06	11   	50.4    	270     	13759.8     	13716.5     
3596      	151.7   	-64.08	11   	50.5    	270     	13763.8     	13720.4     
3597      	151.6   	-64.10	11   	50.6    	270     	13767.7     	13724.3     
3598      	151.5   	-64.12	11   	50.7    	270     	13771.6     	13728.2     
3599      	151.4   	-64.14	11   	50.9    	270     	13775.5     	13732.1     
3600      	151.3   	-64.16	11   	51.0    	270     	13779.4     	13735.9     
3601      	151.2   	-64.17	11   	51.1    	270     	13783.3     	13739.8     
3602      	151.2   	-64.19	11   	51.2    	269     	13787.2     	13743.7     
3603      	151.1   	-64.21	11   	51.4    	269     	13791.1     	13747.6     
3604      	151.0   	-64.23	11   	51.5    	269     	13795.1     	13751.5     
3605      	150.9   	-64.25	11   	51.6    	269     	13799.0     	13755.4     
3606      	150.8   	-64.27	11   	51.7    	269     	13802.9     	13759.3     
3607      	150.7   	-64.29	11   	51.9    	269     	13806.8     	13763.2     
3608      	150.6   	-64.26	11   	52.0    	269     	13810.7     	13767.1     
3609      	150.5   	-64.20	10   	52.1    	268     	13814.6     	13771.0     
3610      	150.4   	-64.15	10   	52.2    	268     	13818.5     	13774.9     
3611      	150.3   	-64.09	10   	52.4    	268     	13822.4     	13778.7     
3612      	150.2   	-64.04	10   	52.5    	268     	13826.4     	13782.6     
3613      	150.1   	-63.98	10   	52.6    	268     	13830.2     	13786.5     
3614      	150.0   	-63.92	10   	52.7    	268     	13834.0     	13790.3     
3615      	149.9   	-63.87	10   	52.7    	268     	13837.9     	13794.1     
3616      	149.8   	-63.81	10   	52.8    	268     	13841.7     	13797.9     
3617      	149.7   	-63.75	10   	52.9    	268     	13845.5     	13801.7     
3618      	149.6   	-63.70	10   	53.0    	267     	13849.4     	13805.5     
3619      	149.5   	-63.64	10   	53.1    	267     	13853.2     	13809.3     
3620      	149.4   	-63.59	10   	53.2    	267     	13857.0     	13813.2     
3621      	149.4   	-63.53	10   	53.2    	267     	13860.9     	13817.0     
3622      	149.3   	-63.47	10   	53.3    	267     	13864.7     	13820.8     
3623      	149.2   	-63.42	10   	53.4    	267     	13868.5     	13824.6     
3624      	149.1   	-63.35	10   	53.5    	267     	13872.4     	13828.4     
3625      	149.0   	-63.28	10   	53.6    	267     	13876.2     	13832.2     
3626      	148.9   	-63.21	10   	53.7    	267     	13880.0     	13836.0     
3627      	148.8   	-63.14	10   	53.7    	267     	13883.9     	13839.9     
3628      	148.7   	-63.07	10   	53.8    	267     	13887.7     	13843.7     
3629      	148.6   	-63.00	10   	53.9    	266     	13891.5     	13847.5     
3630      	148.5   	-62.93	10   	54.0    	266     	13895.4     	13851.3     
3631      	148.4   	-62.86	10   	54.1    	266     	13899.2     	13855.1     
3632      	148.3   	-62.79	10   	54.1    	266     	13903.0     	13858.9     
3633      	148.2   	-62.72	10   	54.0    	266     	13906.9     	13862.7     
3634      	148.2   	-62.65	10   	53.9    	267     	13910.7     	13866.5     
3635      	148.1   	-62.58	10   	53.9    	267     	13914.5     	13870.4     
3636      	148.0   	-62.51	10   	53.8    	267     	13918.4     	13874.2     
3637      	147.9   	-62.44	10   	53.7    	267     	13922.2     	13878.0     
3638      	147.8   	-62.37	10   	53.6    	267     	13926.0     	13881.8     
3639      	147.7   	-62.30	10   	53.5    	267     	13929.9     	13885.6     
3640      	147.6   	-62.22	10   	53.5    	267     	13933.7     	13889.4     
3641      	147.5   	-62.11	10   	53.4    	268     	13937.5     	13893.2     
3642      	147.4   	-62.00	10   	53.3    	268     	13941.4     	13897.1     
3643      	147.3   	-61.89	10   	53.2    	268     	13945.3     	13901.0     
3644      	147.2   	-61.78	10   	53.1    	268     	13949.2     	13904.9     
3645      	147.1   	-61.67	10   	53.1    	268     	13953.1     	13908.8     
3646      	147.1   	-61.56	10   	53.0    	268     	13957.1     	13912.7     
3647      	147.0   	-61.45	10   	52.9    	268     	13961.0     	13916.6     
3648      	146.9   	-61.34	10   	52.8    	269     	13964.9     	13920.5     
3649      	146.8   	-61.23	10   	52.8    	269     	13968.8     	13924.4     
3650      	146.7   	-61.13	10   	52.7    	269     	13972.8     	13928.3     
3651      	146.6   	-61.02	10   	52.6    	269     	13976.7     	13932.2     
3652      	146.5   	-60.91	10   	52.5    	269     	13980.6     	13936.1     
3653      	146.4   	-60.80	10   	52.6    	269     	13984.5     	13940.0     
3654      	146.3   	-60.69	10   	52.8    	270     	13988.4     	13943.9     
3655      	146.2   	-60.58	10   	52.9    	270     	13992.4     	13947.8     
3656      	146.1   	-60.49	10   	53.1    	270     	13996.3     	13951.7     
3657      	146.0   	-60.44	10   	53.3    	270     	14000.2     	13955.6     
3658      	145.9   	-60.40	10   	53.5    	270     	14004.1     	13959.5     
3659      	145.9   	-60.35	10   	53.6    	270     	14008.1     	13963.4     
3660      	145.8   	-60.31	10   	53.8    	270     	14012.0     	13967.3     
3661      	145.7   	-60.27	10   	54.0    	271     	14015.9     	13971.2     
3662      	145.6   	-60.22	10   	54.2    	271     	14019.8     	13975.1     
3663      	145.5   	-60.18	10   	54.4    	271     	14023.7     	13979.0     
3664      	145.4   	-60.13	10   	54.5    	271     	14027.7     	13982.9     
3665      	145.3   	-60.09	10   	54.7    	271     	14031.6     	13986.8     
3666      	145.2   	-60.05	10   	54.9    	271     	14035.5     	13990.7     
3667      	145.1   	-60.00	10   	55.1    	271     	14039.4     	13994.6     
3668      	145.0   	-59.96	10   	55.3    	272     	14043.3     	13998.5     
3669      	144.9   	-59.91	10   	55.4    	272     	14047.3     	14002.4     
3670      	144.9   	-59.87	10   	55.6    	272     	14051.2     	14006.3     
3671      	144.8   	-59.83	10   	55.8    	272     	14055.1     	14010.2     
3672      	144.7   	-59.79	10   	56.0    	272     	14058.9     	14014.0     
3673      	144.6   	-59.78	10   	56.1    	272     	14062.8     	14017.8     
3674      	144.5   	-59.78	10   	56.2    	272     	14066.6     	14021.6     
3675      	144.4   	-59.78	10   	56.3    	273     	14070.4     	14025.4     
3676      	144.3   	-59.77	10   	56.4    	273     	14074.2     	14029.2     
3677      	144.2   	-59.77	10   	56.4    	273     	14078.1     	14033.0     
3678      	144.2   	-59.76	10   	56.5    	273     	14081.9     	14036.8     
3679      	144.1   	-59.76	10   	56.6    	273     	14085.7     	14040.6     
3680      	144.0   	-59.76	10   	56.7    	273     	14089.5     	14044.4     
3681      	143.9   	-59.75	10   	56.7    	273     	14093.4     	14048.2     
3682      	143.8   	-59.75	10   	56.8    	273     	14097.2     	14052.0     
3683      	143.7   	-59.74	10   	56.9    	273     	14101.0     	14055.8     
3684      	143.6   	-59.74	10   	57.0    	274     	14104.8     	14059.6     
3685      	143.5   	-59.74	10   	57.1    	274     	14108.7     	14063.4     
3686      	143.5   	-59.73	10   	57.1    	274     	14112.5     	14067.2     
3687      	143.4   	-59.73	10   	57.2    	274     	14116.3     	14071.1     
3688      	143.3   	-59.73	10   	57.3    	274     	14120.2     	14074.9     
3689      	143.2   	-59.75	10   	57.4    	274     	14124.0     	14078.7     
3690      	143.1   	-59.77	9    	57.4    	274     	14127.8     	14082.5     
3691      	143.0   	-59.80	9    	57.5    	274     	14131.6     	14086.3     
3692      	142.9   	-59.82	9    	57.6    	274     	14135.5     	14090.1     
3693      	142.8   	-59.84	9    	57.7    	275     	14139.3     	14093.9     
3694      	142.8   	-59.87	9    	57.7    	275     	14143.1     	14097.7     
3695      	142.7   	-59.89	9    	57.7    	275     	14146.9     	14101.5     
3696      	142.6   	-59.91	9    	57.8    	275     	14150.8     	14105.3     
3697      	142.5   	-59.94	9    	57.8    	275     	14154.6     	14109.1     
3698      	142.4   	-59.96	9    	57.8    	275     	14158.4     	14112.9     
3699      	142.3   	-59.98	9    	57.9    	275     	14162.2     	14116.7     
3700      	142.2   	-60.01	9    	57.9    	275     	14166.1     	14120.5     
3701      	142.1   	-60.03	9    	57.9    	275     	14169.9     	14124.3     
3702      	142.1   	-60.05	9    	57.9    	275     	14173.8     	14128.2     
3703      	142.0   	-60.08	9    	58.0    	275     	14177.7     	14132.1     
3704      	141.9   	-60.10	9    	58.0    	276     	14181.6     	14136.0     
3705      	141.8   	-60.13	9    	58.0    	276     	14185.5     	14139.8     
3706      	141.7   	-60.16	9    	58.0    	276     	14189.4     	14143.7     
3707      	141.6   	-60.19	9    	58.1    	276     	14193.3     	14147.6     
3708      	141.5   	-60.22	9    	58.1    	276     	14197.2     	14151.5     
3709      	141.4   	-60.25	9    	58.1    	276     	14201.1     	14155.4     
3710      	141.4   	-60.28	9    	58.2    	276     	14205.0     	14159.2     
3711      	141.3   	-60.31	9    	58.2    	276     	14208.9     	14163.1     
3712      	141.2   	-60.34	9    	58.2    	276     	14212.8     	14167.0     
3713      	141.1   	-60.37	8    	58.2    	276     	14216.7     	14170.9     
3714      	141.0   	-60.40	8    	58.3    	276     	14220.6     	14174.7     
3715      	140.9   	-60.43	8    	58.4    	276     	14224.5     	14178.6     
3716      	140.8   	-60.46	8    	58.6    	276     	14228.4     	14182.5     
3717      	140.7   	-60.49	8    	58.7    	276     	14232.3     	14186.4     
3718      	140.6   	-60.52	8    	58.8    	276     	14236.2     	14190.3     
3719      	140.6   	-60.55	8    	59.0    	277     	14240.1     	14194.1     
3720      	140.5   	-60.57	8    	59.1    	277     	14244.0     	14198.0     
3721      	140.4   	-60.60	8    	59.2    	277     	14247.9     	14201.9     
3722      	140.3   	-60.63	8    	59.4    	277     	14251.8     	14205.8     
3723      	140.2   	-60.66	8    	59.5    	277     	14255.7     	14209.6     
3724      	140.1   	-60.68	8    	59.7    	277     	14259.6     	14213.5     
3725      	140.0   	-60.71	8    	59.8    	277     	14263.5     	14217.4     
3726      	139.9   	-60.74	8    	59.9    	277     	14267.4     	14221.3     
3727      	139.9   	-60.76	8    	60.1    	277     	14271.3     	14225.1     
3728      	139.8   	-60.79	8    	60.2    	277     	14275.2     	14229.0     
3729      	139.7   	-60.82	8    	60.4    	277     	14279.1     	14232.9     
3730      	139.6   	-60.84	8    	60.5    	277     	14283.0     	14236.8     
3731      	139.5   	-60.87	8    	60.6    	277     	14286.9     	14240.7     
3732      	139.4   	-60.90	8    	60.8    	277     	14290.7     	14244.5     
3733      	139.3   	-60.92	8    	60.9    	277     	14294.6     	14248.4     
3734      	139.3   	-60.95	8    	61.0    	277     	14298.5     	14252.2     
3735      	139.2   	-60.98	8    	61.2    	277     	14302.4     	14256.1     
